temperature,current,voltage,vibration,label
63.69,8.05,205.29,0.25,0.0
61.88,8.53,206.13,0.3,0.0
62.48,7.62,203.92,0.29,0.0
66.54,8.06,213.3,0.3,0.0
71.69,8.6,203.17,0.36,0.0
63.11,9.1,211.08,0.38,0.0
61.0,8.57,207.97,0.21,0.0
64.07,9.23,212.2,0.27,0.0
69.33,8.13,200.29,0.37,0.0
61.09,7.86,203.76,0.42,0.0
62.19,7.87,209.82,0.3,0.0
74.58,10.22,197.18,0.38,0.0
66.93,8.4,189.53,0.33,0.0
67.64,9.31,210.75,0.09,0.0
60.19,9.02,207.98,0.35,0.0
106.94,17.7,169.06,0.85,1.0
68.67,7.98,192.91,0.31,0.0
104.45,17.91,199.16,0.86,1.0
66.52,7.69,192.63,0.26,0.0
65.04,8.27,201.04,0.22,0.0
57.78,8.28,204.5,0.23,0.0
68.9,8.99,201.2,0.21,0.0
60.68,7.79,204.1,0.3,0.0
59.76,8.37,218.16,0.25,0.0
68.81,8.06,196.4,0.36,0.0
101.81,16.72,209.03,0.84,1.0
60.47,7.87,202.36,0.39,0.0
61.18,8.11,203.11,0.24,0.0
63.13,7.47,202.64,0.3,0.0
64.73,7.74,203.53,0.33,0.0
76.45,8.05,207.23,0.33,0.0
62.24,9.02,200.06,0.3,0.0
67.4,8.73,203.0,0.28,0.0
60.79,8.59,202.1,0.28,0.0
69.12,8.15,207.57,0.29,0.0
63.05,6.78,195.21,0.37,0.0
60.62,8.95,204.55,0.41,0.0
66.17,7.56,212.79,0.31,0.0
107.81,19.51,219.19,0.87,1.0
62.04,8.62,200.02,0.27,0.0
75.2,8.1,195.49,0.3,0.0
60.58,8.19,203.27,0.41,0.0
70.36,9.03,200.23,0.26,0.0
64.97,7.23,207.51,0.18,0.0
65.4,8.19,208.55,0.44,0.0
70.32,9.09,203.33,0.23,0.0
69.64,8.58,203.34,0.35,0.0
66.04,7.14,190.58,0.32,0.0
63.92,7.18,210.89,0.3,0.0
62.06,9.69,213.72,0.34,0.0
75.19,9.98,202.86,0.38,0.0
67.51,9.21,198.99,0.35,0.0
66.61,9.67,196.51,0.22,0.0
63.21,9.49,214.95,0.34,0.0
70.93,8.12,204.98,0.29,0.0
62.89,8.88,201.9,0.24,0.0
65.15,7.63,205.66,0.46,0.0
64.64,8.05,197.45,0.27,0.0
69.25,9.61,205.33,0.35,0.0
67.43,8.4,193.16,0.35,0.0
53.89,7.46,214.25,0.4,0.0
61.09,7.63,208.99,0.37,0.0
63.37,8.11,207.08,0.34,0.0
75.67,9.46,193.79,0.24,0.0
74.86,8.85,204.05,0.32,0.0
68.17,8.16,199.91,0.3,0.0
64.33,9.3,206.02,0.31,0.0
63.51,8.99,202.75,0.37,0.0
65.74,7.07,203.68,0.26,0.0
103.3,18.31,241.75,1.01,1.0
66.78,7.73,202.55,0.27,0.0
112.25,17.15,153.02,0.83,1.0
67.68,7.22,203.26,0.29,0.0
68.54,7.52,211.51,0.18,0.0
64.44,7.91,212.75,0.19,0.0
59.69,8.65,195.1,0.27,0.0
63.32,7.3,209.47,0.37,0.0
65.43,7.41,204.38,0.28,0.0
63.18,9.17,198.79,0.43,0.0
65.19,8.97,199.4,0.35,0.0
64.38,7.75,212.86,0.35,0.0
68.51,8.21,211.01,0.33,0.0
53.55,8.18,191.67,0.24,0.0
62.91,8.48,194.47,0.3,0.0
61.24,8.52,191.52,0.36,0.0
66.43,7.55,202.44,0.16,0.0
65.09,7.25,203.42,0.24,0.0
66.29,10.66,197.99,0.22,0.0
64.56,8.0,205.97,0.27,0.0
69.11,6.48,197.14,0.2,0.0
65.23,8.41,202.11,0.4,0.0
65.49,6.71,200.95,0.32,0.0
69.06,7.88,199.26,0.23,0.0
67.35,9.07,211.52,0.35,0.0
60.03,8.36,198.58,0.29,0.0
66.04,8.84,194.03,0.39,0.0
62.02,8.09,210.97,0.19,0.0
70.39,8.89,203.38,0.36,0.0
102.3,18.03,171.63,0.85,1.0
64.94,9.02,206.71,0.23,0.0
64.4,7.2,200.65,0.39,0.0
60.6,7.75,214.16,0.3,0.0
64.54,8.23,185.72,0.27,0.0
66.8,6.27,202.36,0.2,0.0
68.49,8.12,208.55,0.35,0.0
66.64,8.77,203.37,0.35,0.0
68.6,8.49,210.28,0.19,0.0
66.36,7.25,206.89,0.34,0.0
60.05,8.34,194.63,0.31,0.0
61.68,8.61,209.4,0.29,0.0
64.02,7.32,196.36,0.28,0.0
72.01,7.93,212.73,0.27,0.0
56.4,10.13,199.01,0.37,0.0
104.37,15.18,209.39,0.89,1.0
61.57,6.99,207.87,0.35,0.0
59.63,8.41,214.39,0.42,0.0
59.9,8.45,205.47,0.41,0.0
58.28,7.66,215.29,0.26,0.0
65.18,8.6,207.27,0.36,0.0
72.89,8.1,204.43,0.34,0.0
59.26,7.78,204.8,0.36,0.0
64.24,8.9,204.53,0.3,0.0
67.2,8.2,207.07,0.28,0.0
64.53,7.65,193.66,0.22,0.0
66.28,10.12,191.0,0.19,0.0
66.76,7.69,210.53,0.23,0.0
104.66,16.34,158.44,0.86,1.0
104.06,14.63,197.5,0.92,1.0
105.07,19.62,214.32,1.04,1.0
107.94,19.69,206.5,0.84,1.0
70.16,9.41,197.74,0.37,0.0
69.33,8.0,198.04,0.25,0.0
69.32,7.64,210.96,0.25,0.0
65.21,7.87,203.13,0.39,0.0
72.53,8.57,199.14,0.31,0.0
69.11,10.02,211.06,0.31,0.0
64.29,8.87,210.87,0.37,0.0
64.31,7.57,207.19,0.31,0.0
70.96,7.57,196.49,0.34,0.0
99.58,17.55,239.14,0.87,1.0
64.5,8.35,203.87,0.27,0.0
62.05,7.57,197.3,0.31,0.0
105.4,19.96,205.39,0.83,1.0
72.25,7.1,201.3,0.22,0.0
58.9,8.78,200.86,0.33,0.0
105.93,16.19,149.62,0.92,1.0
69.42,9.55,210.7,0.19,0.0
67.76,9.04,205.8,0.34,0.0
65.33,7.84,217.96,0.28,0.0
64.36,8.54,213.12,0.3,0.0
67.12,8.84,215.65,0.22,0.0
64.77,8.09,201.83,0.25,0.0
62.15,8.37,215.47,0.44,0.0
64.42,7.8,197.32,0.34,0.0
63.86,8.02,198.88,0.37,0.0
71.92,7.51,203.72,0.24,0.0
63.99,9.88,209.5,0.44,0.0
70.07,7.43,203.52,0.29,0.0
66.0,6.13,205.13,0.26,0.0
67.68,8.91,208.01,0.31,0.0
68.1,8.74,207.49,0.34,0.0
63.69,9.01,200.32,0.24,0.0
68.01,7.15,196.41,0.36,0.0
103.41,17.77,205.19,0.83,1.0
61.42,7.84,203.54,0.4,0.0
70.24,9.51,205.42,0.25,0.0
61.99,9.58,202.7,0.29,0.0
60.25,9.5,197.75,0.37,0.0
60.81,8.32,189.22,0.42,0.0
68.87,7.44,202.23,0.29,0.0
65.12,7.96,193.09,0.29,0.0
105.04,18.21,187.65,0.82,1.0
66.37,9.02,197.07,0.31,0.0
73.33,8.97,213.98,0.26,0.0
63.24,10.32,198.87,0.38,0.0
63.09,8.0,197.59,0.22,0.0
56.3,8.0,207.53,0.19,0.0
60.02,6.72,196.77,0.34,0.0
68.44,8.42,185.6,0.28,0.0
71.86,7.51,209.2,0.27,0.0
69.18,8.31,204.76,0.17,0.0
67.19,9.18,204.13,0.25,0.0
60.58,8.68,201.98,0.28,0.0
64.01,7.86,195.38,0.33,0.0
63.73,9.2,194.13,0.35,0.0
102.96,19.82,188.85,0.82,1.0
68.35,8.97,201.16,0.46,0.0
68.55,8.18,182.68,0.2,0.0
62.09,8.2,206.31,0.25,0.0
61.21,7.58,216.65,0.29,0.0
69.22,8.66,202.34,0.3,0.0
60.91,7.28,200.12,0.38,0.0
64.32,7.91,198.18,0.37,0.0
106.7,18.06,150.33,0.86,1.0
67.73,7.34,200.62,0.3,0.0
71.31,8.35,199.73,0.17,0.0
103.07,16.41,179.66,0.83,1.0
61.88,7.75,210.27,0.4,0.0
101.59,18.72,213.28,0.83,1.0
67.57,7.53,208.34,0.26,0.0
72.2,8.49,206.41,0.38,0.0
108.68,18.78,184.29,0.95,1.0
69.64,9.37,218.84,0.25,0.0
105.43,15.0,212.72,0.89,1.0
61.72,8.34,206.53,0.27,0.0
68.92,10.22,209.33,0.23,0.0
59.74,6.23,204.22,0.37,0.0
70.41,7.62,202.73,0.36,0.0
66.0,9.9,203.9,0.35,0.0
63.28,8.3,199.8,0.25,0.0
70.79,7.7,196.01,0.34,0.0
62.26,9.04,204.49,0.19,0.0
68.35,9.49,193.44,0.24,0.0
69.03,9.98,199.65,0.4,0.0
75.66,5.93,206.67,0.35,0.0
110.99,13.74,219.92,0.9,1.0
63.99,9.6,217.65,0.42,0.0
67.1,8.84,195.81,0.3,0.0
59.88,8.98,197.74,0.36,0.0
65.83,8.46,207.03,0.3,0.0
64.97,8.64,206.91,0.36,0.0
67.28,8.18,202.24,0.28,0.0
59.83,8.01,201.78,0.35,0.0
78.2,8.97,190.42,0.33,0.0
107.23,17.37,213.96,0.92,1.0
63.09,8.48,197.88,0.43,0.0
70.99,7.14,212.29,0.28,0.0
105.85,17.91,196.1,0.98,1.0
68.03,6.64,192.32,0.29,0.0
103.2,16.99,188.77,0.88,1.0
106.49,17.53,184.99,0.94,1.0
62.09,8.06,196.42,0.13,0.0
66.99,8.32,201.18,0.2,0.0
64.96,8.26,205.45,0.28,0.0
70.04,7.81,195.27,0.32,0.0
67.3,7.88,191.44,0.34,0.0
71.6,8.45,220.32,0.33,0.0
63.68,8.46,201.84,0.33,0.0
66.34,10.1,202.66,0.34,0.0
59.96,8.24,200.99,0.26,0.0
61.17,7.02,205.65,0.33,0.0
68.19,8.43,207.6,0.28,0.0
109.48,15.61,217.38,0.99,1.0
66.02,7.68,207.78,0.28,0.0
105.3,20.71,167.63,0.88,1.0
71.21,7.71,200.88,0.31,0.0
68.12,9.04,190.91,0.26,0.0
65.41,7.97,210.31,0.3,0.0
65.43,9.98,209.81,0.36,0.0
63.1,8.71,206.88,0.3,0.0
74.71,7.68,200.37,0.19,0.0
71.67,8.87,205.28,0.2,0.0
67.82,7.57,214.19,0.34,0.0
67.13,8.36,202.93,0.21,0.0
63.8,6.93,207.59,0.22,0.0
60.05,7.34,197.09,0.36,0.0
62.42,9.72,192.69,0.18,0.0
68.33,7.56,205.61,0.38,0.0
75.85,9.22,210.88,0.32,0.0
68.73,7.91,197.29,0.32,0.0
72.65,9.19,211.77,0.29,0.0
59.62,8.77,181.41,0.31,0.0
70.4,8.58,203.57,0.38,0.0
61.2,7.07,203.16,0.31,0.0
72.53,7.37,215.58,0.3,0.0
73.61,8.07,200.79,0.37,0.0
64.79,7.53,200.24,0.34,0.0
63.71,9.35,200.1,0.36,0.0
57.38,8.27,204.14,0.25,0.0
64.27,8.66,203.07,0.25,0.0
66.57,7.46,200.12,0.35,0.0
60.43,10.18,213.42,0.31,0.0
64.56,10.03,187.51,0.38,0.0
60.3,7.12,203.9,0.3,0.0
66.9,7.12,203.67,0.34,0.0
68.94,8.44,206.52,0.37,0.0
103.8,17.11,173.99,0.88,1.0
72.83,7.05,202.45,0.41,0.0
72.55,8.49,197.63,0.42,0.0
62.99,9.11,196.2,0.39,0.0
68.93,9.06,190.13,0.33,0.0
107.15,17.76,152.12,0.85,1.0
67.7,8.23,201.81,0.28,0.0
60.99,9.21,197.17,0.24,0.0
69.29,8.47,207.03,0.21,0.0
65.56,8.72,204.75,0.34,0.0
105.69,16.63,170.17,0.85,1.0
103.76,17.89,210.98,0.89,1.0
66.01,8.51,199.7,0.27,0.0
72.44,7.97,198.17,0.32,0.0
74.48,8.26,203.98,0.35,0.0
68.54,7.99,193.09,0.38,0.0
67.57,7.25,198.62,0.39,0.0
64.71,8.48,195.18,0.27,0.0
69.3,9.01,203.36,0.34,0.0
66.48,8.5,208.03,0.41,0.0
70.81,7.87,204.03,0.3,0.0
66.58,7.86,208.26,0.3,0.0
68.25,9.42,204.82,0.37,0.0
69.52,7.79,206.76,0.3,0.0
57.83,8.63,205.63,0.37,0.0
71.05,8.51,211.38,0.41,0.0
61.77,8.36,200.19,0.42,0.0
68.04,9.38,205.76,0.27,0.0
65.14,9.45,199.44,0.3,0.0
107.48,18.14,198.58,1.0,1.0
67.42,8.49,201.38,0.27,0.0
61.22,7.5,194.14,0.45,0.0
69.04,8.16,213.25,0.32,0.0
64.98,10.12,208.35,0.25,0.0
70.83,9.11,212.03,0.21,0.0
59.3,7.72,202.35,0.32,0.0
67.57,7.98,213.87,0.28,0.0
70.54,7.12,204.36,0.3,0.0
62.47,8.1,205.23,0.2,0.0
64.24,7.25,201.76,0.43,0.0
67.25,9.36,202.25,0.34,0.0
67.39,8.49,208.91,0.36,0.0
72.15,7.97,213.15,0.25,0.0
65.62,6.87,198.48,0.28,0.0
72.74,7.6,193.21,0.32,0.0
70.87,7.04,216.35,0.5,0.0
104.86,19.88,206.67,0.86,1.0
63.28,7.69,199.12,0.26,0.0
63.8,10.02,205.54,0.32,0.0
63.95,8.68,202.09,0.32,0.0
64.33,9.18,196.89,0.27,0.0
106.12,16.16,177.35,0.87,1.0
62.07,8.14,207.78,0.34,0.0
67.92,9.57,200.76,0.34,0.0
73.75,8.51,204.48,0.42,0.0
63.38,8.21,197.15,0.21,0.0
65.77,9.4,198.17,0.44,0.0
65.13,7.78,198.8,0.33,0.0
68.74,8.71,208.72,0.25,0.0
73.2,9.24,211.44,0.37,0.0
85.55,8.71,207.57,0.27,0.0
70.27,8.31,209.1,0.19,0.0
107.93,17.29,194.34,0.92,1.0
63.78,7.82,201.44,0.28,0.0
67.52,8.73,214.57,0.25,0.0
67.88,8.5,194.12,0.2,0.0
59.68,9.16,200.21,0.3,0.0
64.89,9.71,216.23,0.25,0.0
50.83,7.79,200.41,0.36,0.0
65.48,8.18,204.46,0.09,0.0
62.89,7.18,206.41,0.28,0.0
63.44,6.63,204.49,0.38,0.0
66.31,7.78,200.21,0.26,0.0
104.5,17.65,230.72,0.97,1.0
99.8,15.75,151.57,0.89,1.0
65.52,7.38,203.43,0.35,0.0
105.77,14.65,159.2,0.84,1.0
63.08,7.75,202.7,0.27,0.0
111.11,15.6,201.5,0.86,1.0
63.42,9.39,193.53,0.23,0.0
66.12,7.12,205.81,0.3,0.0
71.46,8.37,204.69,0.3,0.0
71.82,10.83,202.94,0.3,0.0
67.51,8.37,200.22,0.31,0.0
75.75,6.88,203.37,0.38,0.0
61.78,8.07,191.53,0.2,0.0
66.79,6.84,208.52,0.34,0.0
67.78,8.07,205.83,0.45,0.0
68.36,9.2,203.4,0.27,0.0
104.81,15.39,182.19,0.88,1.0
101.29,20.31,208.63,0.91,1.0
67.78,8.13,208.22,0.38,0.0
66.15,9.25,203.57,0.28,0.0
63.96,9.37,196.39,0.31,0.0
66.83,6.07,201.78,0.29,0.0
68.69,9.26,207.87,0.32,0.0
64.31,7.73,198.81,0.3,0.0
63.91,9.23,211.83,0.38,0.0
62.33,8.59,201.3,0.31,0.0
67.82,7.34,199.2,0.27,0.0
61.53,7.03,190.35,0.35,0.0
63.39,8.53,200.03,0.25,0.0
106.62,14.93,187.04,0.85,1.0
68.39,8.32,211.87,0.41,0.0
64.05,7.54,189.28,0.34,0.0
70.72,8.38,200.1,0.29,0.0
57.54,8.11,200.88,0.24,0.0
62.71,8.3,204.42,0.26,0.0
67.62,8.49,208.89,0.39,0.0
68.44,7.32,198.43,0.16,0.0
72.77,10.1,206.33,0.45,0.0
60.87,9.63,209.47,0.24,0.0
74.05,6.53,209.5,0.34,0.0
66.89,8.64,204.08,0.33,0.0
61.52,8.62,200.54,0.34,0.0
65.62,9.57,193.24,0.31,0.0
65.51,8.54,210.1,0.34,0.0
71.72,9.27,205.51,0.33,0.0
68.98,8.32,195.38,0.27,0.0
64.59,7.96,211.05,0.37,0.0
56.93,7.8,197.66,0.27,0.0
50.13,7.13,208.47,0.28,0.0
63.64,9.57,204.76,0.28,0.0
64.86,9.13,188.98,0.32,0.0
57.59,8.95,207.17,0.25,0.0
66.0,8.59,208.58,0.26,0.0
102.75,18.64,204.25,0.76,1.0
66.43,10.12,192.66,0.3,0.0
66.26,7.28,204.09,0.25,0.0
60.55,10.4,195.69,0.29,0.0
70.51,6.59,206.65,0.27,0.0
65.15,7.42,207.9,0.3,0.0
61.03,8.82,206.06,0.32,0.0
71.85,8.39,207.88,0.33,0.0
68.69,9.12,202.31,0.25,0.0
70.15,9.0,197.26,0.4,0.0
69.22,9.12,204.93,0.3,0.0
73.17,7.74,208.0,0.3,0.0
65.93,8.31,211.31,0.22,0.0
61.29,8.63,192.42,0.21,0.0
61.13,8.09,212.1,0.31,0.0
67.5,9.22,208.67,0.23,0.0
62.89,9.03,200.89,0.38,0.0
62.46,9.77,204.64,0.34,0.0
108.41,14.54,214.01,0.94,1.0
60.14,8.77,198.23,0.37,0.0
67.54,8.05,202.74,0.33,0.0
57.7,7.8,205.89,0.34,0.0
63.11,7.97,191.35,0.29,0.0
71.94,6.55,196.15,0.32,0.0
73.4,9.81,193.64,0.22,0.0
67.53,8.82,200.41,0.25,0.0
69.94,7.81,196.98,0.4,0.0
64.45,8.6,200.16,0.29,0.0
106.27,14.83,171.91,0.84,1.0
74.02,9.48,195.4,0.33,0.0
104.46,15.39,189.89,0.83,1.0
107.27,17.32,228.24,0.93,1.0
65.81,8.93,202.17,0.29,0.0
104.79,19.05,198.09,0.8,1.0
62.51,7.65,214.08,0.29,0.0
108.58,19.16,182.79,0.83,1.0
68.0,8.28,201.42,0.37,0.0
64.45,8.39,203.93,0.19,0.0
68.86,9.77,214.71,0.22,0.0
63.14,8.5,210.58,0.22,0.0
60.07,10.05,196.61,0.31,0.0
66.27,7.45,195.51,0.22,0.0
65.02,8.96,206.94,0.33,0.0
59.82,9.79,208.48,0.24,0.0
64.93,9.38,209.51,0.25,0.0
64.14,7.64,203.05,0.26,0.0
67.0,9.25,208.73,0.3,0.0
70.41,5.75,194.35,0.24,0.0
59.11,8.32,206.45,0.33,0.0
71.01,8.06,199.21,0.3,0.0
69.3,8.38,208.94,0.23,0.0
103.39,17.75,203.44,0.74,1.0
63.24,7.18,217.44,0.35,0.0
63.74,8.14,207.49,0.25,0.0
63.89,8.07,215.79,0.36,0.0
61.42,8.81,190.55,0.31,0.0
65.2,9.59,199.85,0.41,0.0
65.72,8.88,204.66,0.31,0.0
59.25,7.95,203.18,0.25,0.0
68.55,9.25,202.04,0.38,0.0
65.27,6.89,197.24,0.15,0.0
68.83,9.99,200.05,0.31,0.0
70.02,8.1,200.95,0.27,0.0
71.71,9.52,208.09,0.42,0.0
63.15,6.48,201.84,0.26,0.0
68.23,8.23,204.77,0.28,0.0
68.38,9.31,202.94,0.36,0.0
55.66,7.57,219.53,0.42,0.0
69.8,7.57,224.75,0.34,0.0
64.23,8.87,207.03,0.36,0.0
66.39,7.84,191.23,0.36,0.0
67.45,8.07,199.4,0.15,0.0
59.13,8.08,197.36,0.35,0.0
63.11,8.73,200.16,0.2,0.0
67.46,7.44,202.93,0.28,0.0
63.95,9.72,204.31,0.24,0.0
106.08,18.56,159.53,0.93,1.0
75.47,9.14,212.07,0.42,0.0
63.78,8.59,216.41,0.24,0.0
65.47,8.07,197.16,0.42,0.0
108.2,21.46,177.97,0.94,1.0
64.47,8.12,210.17,0.37,0.0
70.89,8.85,212.7,0.25,0.0
67.17,9.0,204.66,0.33,0.0
65.64,7.51,194.89,0.23,0.0
107.05,17.18,186.06,1.05,1.0
67.83,8.77,199.49,0.19,0.0
66.19,8.13,192.49,0.2,0.0
64.68,8.72,210.49,0.2,0.0
60.1,7.72,206.2,0.38,0.0
68.71,7.24,200.31,0.35,0.0
63.53,8.74,199.03,0.24,0.0
71.34,7.03,200.55,0.31,0.0
74.57,7.68,208.71,0.23,0.0
63.61,8.53,200.55,0.4,0.0
72.28,7.04,202.04,0.26,0.0
61.49,8.42,196.0,0.27,0.0
56.77,9.06,211.56,0.28,0.0
70.53,8.17,205.33,0.45,0.0
61.15,7.41,200.91,0.41,0.0
64.7,8.26,208.77,0.37,0.0
70.0,8.15,202.92,0.29,0.0
70.52,8.89,213.53,0.25,0.0
70.26,7.16,200.87,0.4,0.0
68.5,8.01,206.96,0.32,0.0
65.0,8.83,205.12,0.28,0.0
62.72,9.11,194.84,0.21,0.0
59.55,7.77,208.67,0.29,0.0
75.7,10.11,199.9,0.24,0.0
69.98,8.57,193.0,0.45,0.0
70.19,9.63,201.1,0.28,0.0
61.98,8.42,206.59,0.33,0.0
59.49,8.12,192.33,0.29,0.0
64.38,8.08,191.18,0.35,0.0
109.03,18.34,122.4,0.9,1.0
60.98,7.41,203.56,0.29,0.0
66.08,8.45,204.64,0.47,0.0
74.06,9.08,202.31,0.4,0.0
69.48,9.18,212.47,0.38,0.0
61.24,8.1,205.2,0.26,0.0
106.82,17.19,225.76,0.92,1.0
66.98,8.39,216.87,0.37,0.0
74.88,7.9,211.49,0.37,0.0
67.5,6.6,205.86,0.21,0.0
65.95,8.01,208.4,0.34,0.0
61.1,7.49,205.01,0.29,0.0
65.43,7.95,195.63,0.33,0.0
60.61,8.08,205.75,0.25,0.0
62.6,7.3,211.43,0.22,0.0
62.1,7.69,191.13,0.26,0.0
61.85,9.09,198.51,0.21,0.0
57.75,8.1,202.5,0.38,0.0
69.87,8.03,202.37,0.21,0.0
62.5,7.73,205.72,0.28,0.0
64.24,8.94,198.89,0.25,0.0
66.69,7.23,199.58,0.35,0.0
71.29,7.59,212.07,0.29,0.0
59.78,9.46,222.94,0.26,0.0
68.73,8.62,191.45,0.34,0.0
71.48,8.82,206.23,0.37,0.0
62.61,7.26,196.1,0.32,0.0
59.31,8.25,210.79,0.33,0.0
65.31,10.3,202.43,0.29,0.0
111.65,23.42,191.55,0.91,1.0
73.45,8.77,204.42,0.36,0.0
62.74,10.15,188.14,0.31,0.0
64.2,7.93,204.86,0.3,0.0
71.7,8.29,202.8,0.41,0.0
61.7,10.08,198.93,0.29,0.0
57.63,8.72,201.31,0.15,0.0
66.91,6.62,190.87,0.2,0.0
62.22,8.53,210.4,0.27,0.0
64.93,8.96,189.31,0.3,0.0
63.93,9.11,210.02,0.3,0.0
63.74,9.74,206.91,0.23,0.0
57.58,7.3,199.97,0.28,0.0
57.88,8.79,193.25,0.46,0.0
70.79,8.24,208.61,0.3,0.0
107.58,20.0,191.41,0.85,1.0
59.65,9.17,213.58,0.23,0.0
64.53,8.29,213.26,0.3,0.0
70.08,8.56,190.97,0.17,0.0
71.13,8.03,206.36,0.29,0.0
59.09,9.69,201.32,0.4,0.0
63.82,8.68,210.73,0.22,0.0
68.49,7.3,217.91,0.23,0.0
74.08,8.27,212.29,0.13,0.0
72.26,8.86,197.58,0.39,0.0
65.25,7.7,199.97,0.43,0.0
61.25,9.21,193.18,0.11,0.0
101.73,18.21,188.67,1.03,1.0
61.56,8.48,203.95,0.39,0.0
64.49,6.45,215.86,0.3,0.0
61.4,7.48,203.07,0.28,0.0
66.28,5.55,200.47,0.29,0.0
73.53,9.43,204.09,0.46,0.0
69.18,7.54,212.33,0.27,0.0
66.75,7.57,195.15,0.22,0.0
66.4,8.62,189.54,0.32,0.0
69.18,7.99,203.42,0.3,0.0
70.64,7.59,202.86,0.25,0.0
72.24,8.77,198.5,0.28,0.0
67.65,8.37,202.19,0.3,0.0
67.54,7.9,200.81,0.32,0.0
70.52,7.76,207.92,0.29,0.0
70.2,7.48,199.72,0.29,0.0
70.58,5.81,207.59,0.33,0.0
59.35,8.39,204.65,0.26,0.0
61.14,7.82,202.62,0.2,0.0
56.59,10.55,210.39,0.3,0.0
70.74,7.22,205.85,0.35,0.0
59.93,8.47,210.32,0.16,0.0
64.95,7.53,209.1,0.17,0.0
109.48,16.81,214.45,0.92,1.0
58.91,10.3,203.61,0.39,0.0
62.24,7.8,190.84,0.29,0.0
58.54,9.19,200.71,0.37,0.0
60.03,8.95,202.72,0.3,0.0
70.06,10.04,197.74,0.32,0.0
76.25,7.95,198.07,0.3,0.0
68.79,7.91,200.03,0.42,0.0
68.35,7.7,209.31,0.28,0.0
58.7,8.8,201.87,0.28,0.0
62.6,8.35,206.77,0.37,0.0
64.76,9.64,202.45,0.17,0.0
65.96,9.35,208.48,0.31,0.0
61.93,7.1,212.0,0.23,0.0
64.31,8.58,210.01,0.27,0.0
105.78,18.15,210.31,0.98,1.0
111.83,17.67,160.15,0.88,1.0
58.66,6.9,202.25,0.35,0.0
64.3,8.24,203.87,0.34,0.0
56.14,8.14,192.68,0.33,0.0
63.39,8.3,205.95,0.41,0.0
62.16,8.84,204.76,0.27,0.0
68.55,8.28,198.69,0.31,0.0
101.29,19.79,204.48,0.84,1.0
65.91,8.19,197.29,0.17,0.0
66.09,9.41,206.73,0.29,0.0
68.58,7.28,212.4,0.36,0.0
66.22,8.62,198.05,0.34,0.0
66.44,8.24,200.31,0.22,0.0
57.49,9.32,198.6,0.28,0.0
63.91,8.07,211.08,0.19,0.0
61.69,9.36,204.58,0.26,0.0
69.56,8.18,202.88,0.23,0.0
105.31,17.28,192.57,0.96,1.0
107.9,18.99,218.51,0.91,1.0
100.26,16.72,172.45,0.85,1.0
64.98,7.73,203.06,0.3,0.0
64.24,8.05,202.1,0.29,0.0
67.74,8.44,198.79,0.17,0.0
71.8,8.19,203.88,0.29,0.0
66.74,9.2,202.8,0.3,0.0
60.45,6.42,204.78,0.28,0.0
101.63,16.06,164.82,0.99,1.0
107.31,16.85,206.95,0.87,1.0
61.5,9.0,201.08,0.32,0.0
67.56,9.19,206.57,0.3,0.0
60.96,7.54,209.75,0.23,0.0
64.85,9.17,200.31,0.31,0.0
63.81,7.57,206.45,0.22,0.0
65.67,8.63,216.73,0.34,0.0
67.14,8.02,199.51,0.14,0.0
70.53,8.21,217.05,0.34,0.0
63.3,8.95,207.86,0.26,0.0
65.66,7.28,210.34,0.32,0.0
67.95,8.75,208.7,0.26,0.0
65.85,8.7,196.49,0.34,0.0
69.8,8.19,200.42,0.26,0.0
65.9,7.41,206.37,0.28,0.0
110.85,15.65,225.44,0.87,1.0
68.17,8.71,199.03,0.19,0.0
66.74,8.99,216.04,0.35,0.0
67.96,8.59,194.53,0.32,0.0
67.54,8.11,199.97,0.43,0.0
68.06,7.64,210.83,0.3,0.0
59.06,8.45,207.8,0.42,0.0
65.01,8.84,191.29,0.28,0.0
102.59,18.99,174.76,1.0,1.0
61.53,7.35,200.1,0.37,0.0
69.96,8.46,200.28,0.32,0.0
65.25,9.32,203.71,0.26,0.0
49.39,8.75,194.98,0.23,0.0
67.28,8.07,201.54,0.34,0.0
64.11,9.93,204.33,0.29,0.0
61.29,8.79,217.24,0.29,0.0
74.51,7.02,201.32,0.25,0.0
66.02,7.16,200.86,0.18,0.0
68.56,9.4,199.19,0.34,0.0
108.57,16.03,171.27,0.82,1.0
58.73,9.46,203.43,0.29,0.0
64.19,9.21,214.28,0.3,0.0
61.28,8.11,208.33,0.24,0.0
68.14,7.71,202.32,0.33,0.0
73.23,9.49,196.92,0.28,0.0
61.73,9.21,202.81,0.36,0.0
66.87,7.88,198.85,0.35,0.0
106.37,19.73,176.47,0.85,1.0
60.65,7.09,214.73,0.3,0.0
64.56,8.06,207.42,0.12,0.0
56.83,8.33,205.26,0.24,0.0
71.32,9.98,207.26,0.3,0.0
60.56,8.51,202.33,0.29,0.0
68.15,8.43,210.34,0.31,0.0
109.44,14.2,135.21,0.95,1.0
66.9,9.09,202.99,0.22,0.0
69.38,8.43,195.54,0.4,0.0
65.99,7.77,206.01,0.32,0.0
68.1,5.78,197.72,0.12,0.0
75.5,8.41,206.78,0.22,0.0
59.25,8.2,199.46,0.38,0.0
68.31,8.83,206.88,0.22,0.0
74.84,7.68,198.28,0.38,0.0
104.98,18.4,190.87,0.8,1.0
77.61,8.74,197.64,0.23,0.0
64.38,7.37,203.41,0.4,0.0
